id_reg_pt,id_kls,nilai_angka,nilai_huruf,nilai_indeks
3019151,20141107,67,B,3
3019151,20141108,79,AB,3.5
3019151,20141109,88,A,4
3019151,20141110,98,A,4
3019151,20141111,59,BC,2.5
3019151,20141112,87,A,4
3019151,20141113,45,D,1
3019151,20141114,75,AB,3.5
3019151,20141115,66,B,3
3019151,20141116,32,E,0
3019151,20141117,78,AB,3.5
3019151,20141118,15,E,0
3019151,20141119,41,D,1
3019151,20141120,36,E,0
3019151,20141121,48,D,1
3019151,20141122,57,C,2
3019151,20141123,40,D,1
3019151,20141124,31,E,0
3019151,20141125,84,A,4
3019151,20141126,35,E,0
3019151,20141127,65,B,3
3019151,20141128,61,BC,2.5
3019151,20141129,44,D,1
3019151,20141130,50,C,2
3019151,20141131,65,B,3
3019151,20141132,13,E,0
3019151,20141133,79,AB,3.5
3019151,20141134,11,E,0
3019151,20141135,67,B,3
3019151,20141136,24,E,0
3019151,20141137,63,BC,2.5
3019151,20141138,85,A,4
3019151,20141139,74,AB,3.5
3019151,20141140,61,BC,2.5
3019151,20141141,17,E,0
3019151,20141142,0,E,0
3019151,20141143,87,A,4
3019151,20141144,77,AB,3.5
3019151,20141145,1,E,0
3019151,20141146,83,A,4
3019151,20141147,42,D,1
3019151,20141148,62,BC,2.5
3019151,20141149,39,E,0
3019151,20141150,73,AB,3.5
3019151,20141151,97,A,4
3020151,20141099,16,E,0
3020151,20141100,28,E,0
3020151,20141101,16,E,0
3020151,20141102,69,B,3
3020151,20141103,52,C,2
3020151,20141104,29,E,0
3020151,20141105,48,D,1
3020151,20141106,46,D,1
3020151,20141107,48,D,1
3020151,20141108,57,C,2
3020151,20141109,19,E,0
3020151,20141110,29,E,0
3020151,20141111,98,A,4
3020151,20141112,53,C,2
3020151,20141113,21,E,0
3020151,20141114,20,E,0
3020151,20141115,17,E,0
3020151,20141116,41,D,1
3020151,20141117,66,B,3
3020151,20141118,28,E,0
3020151,20141119,34,E,0
3020151,20141120,33,E,0
3020151,20141121,61,BC,2.5
3020151,20141122,82,A,4
3020151,20141123,91,A,4
3020151,20141124,69,B,3
3020151,20141125,15,E,0
3020151,20141126,56,C,2
3020151,20141127,61,BC,2.5
3020151,20141128,40,D,1
3020151,20141129,93,A,4
3020151,20141130,13,E,0
3020151,20141131,45,D,1
3020151,20141132,95,A,4
3020151,20141133,14,E,0
3020151,20141134,39,E,0
3020151,20141135,87,A,4
3020151,20141136,37,E,0
3020151,20141137,92,A,4
3020151,20141138,52,C,2
3020151,20141139,75,AB,3.5
3020151,20141140,10,E,0
3020151,20141141,25,E,0
3020151,20141142,75,AB,3.5
3020151,20141143,49,D,1
3020151,20141144,92,A,4
3020151,20141145,89,A,4
3020151,20141146,28,E,0
3020151,20141147,72,AB,3.5
3020151,20141148,78,AB,3.5
3020151,20141149,26,E,0
3020151,20141150,15,E,0
3020151,20141151,2,E,0
3021151,20141099,11,E,0
3021151,20141100,14,E,0
3021151,20141101,93,A,4
3021151,20141102,66,B,3
3021151,20141103,61,BC,2.5
3021151,20141104,0,E,0
3021151,20141105,24,E,0
3021151,20141106,73,AB,3.5
3021151,20141107,79,AB,3.5
3021151,20141108,46,D,1
3021151,20141109,68,B,3
3021151,20141110,44,D,1
3021151,20141111,39,E,0
3021151,20141112,90,A,4
3021151,20141113,53,C,2
3021151,20141114,10,E,0
3021151,20141115,16,E,0
3021151,20141116,64,BC,2.5
3021151,20141117,15,E,0
3021151,20141118,71,B,3
3021151,20141119,75,AB,3.5
3021151,20141120,15,E,0
3021151,20141121,91,A,4
3021151,20141122,92,A,4
3021151,20141123,8,E,0
3021151,20141124,93,A,4
3021151,20141125,36,E,0
3021151,20141126,54,C,2
3021151,20141127,12,E,0
3021151,20141128,40,D,1
3021151,20141129,30,E,0
3021151,20141130,73,AB,3.5
3021151,20141131,29,E,0
3021151,20141132,55,C,2
3021151,20141133,66,B,3
3021151,20141134,88,A,4
3021151,20141135,73,AB,3.5
3021151,20141136,1,E,0
3021151,20141137,74,AB,3.5
3021151,20141138,6,E,0
3021151,20141139,54,C,2
3021151,20141140,25,E,0
3021151,20141141,70,B,3
3021151,20141142,54,C,2
3021151,20141143,13,E,0
3021151,20141144,93,A,4
3021151,20141145,31,E,0
3021151,20141146,23,E,0
3021151,20141147,78,AB,3.5
3021151,20141148,87,A,4
3021151,20141149,27,E,0
3021151,20141150,14,E,0
3021151,20141151,39,E,0
3022152,20141099,73,AB,3.5
3022152,20141100,78,AB,3.5
3022152,20141101,53,C,2
3022152,20141102,53,C,2
3022152,20141103,12,E,0
3022152,20141104,11,E,0
3022152,20141105,6,E,0
3022152,20141106,67,B,3
3022152,20141107,61,BC,2.5
3022152,20141108,14,E,0
3022152,20141109,15,E,0
3022152,20141110,33,E,0
3022152,20141111,99,A,4
3022152,20141112,8,E,0
3022152,20141113,94,A,4
3022152,20141114,88,A,4
3022152,20141115,27,E,0
3022152,20141116,79,AB,3.5
3022152,20141117,68,B,3
3022152,20141118,34,E,0
3022152,20141119,17,E,0
3022152,20141120,56,C,2
3022152,20141121,90,A,4
3022152,20141122,48,D,1
3022152,20141123,74,AB,3.5
3022152,20141124,2,E,0
3022152,20141125,64,BC,2.5
3022152,20141126,70,B,3
3022152,20141127,6,E,0
3022152,20141128,45,D,1
3022152,20141129,97,A,4
3022152,20141130,84,A,4
3022152,20141131,28,E,0
3022152,20141132,15,E,0
3022152,20141133,87,A,4
3022152,20141134,46,D,1
3022152,20141135,40,D,1
3022152,20141136,57,C,2
3022152,20141137,87,A,4
3022152,20141138,57,C,2
3022152,20141139,13,E,0
3022152,20141140,17,E,0
3022152,20141141,64,BC,2.5
3022152,20141142,72,AB,3.5
3022152,20141143,87,A,4
3022152,20141144,23,E,0
3022152,20141145,1,E,0
3022152,20141146,11,E,0
3022152,20141147,22,E,0
3022152,20141148,54,C,2
3022152,20141149,31,E,0
3022152,20141150,91,A,4
3022152,20141151,31,E,0
3023152,20141099,53,C,2
3023152,20141100,87,A,4
3023152,20141101,34,E,0
3023152,20141102,62,BC,2.5
3023152,20141103,73,AB,3.5
3023152,20141104,0,E,0
3023152,20141105,82,A,4
3023152,20141106,57,C,2
3023152,20141107,16,E,0
3023152,20141108,97,A,4
3023152,20141109,36,E,0
3023152,20141110,80,A,4
3023152,20141111,90,A,4
3023152,20141112,17,E,0
3023152,20141113,45,D,1
3023152,20141114,66,B,3
3023152,20141115,31,E,0
3023152,20141116,7,E,0
3023152,20141117,44,D,1
3023152,20141118,91,A,4
3023152,20141119,5,E,0
3023152,20141120,56,C,2
3023152,20141121,69,B,3
3023152,20141122,18,E,0
3023152,20141123,40,D,1
3023152,20141124,43,D,1
3023152,20141125,67,B,3
3023152,20141126,9,E,0
3023152,20141127,31,E,0
3023152,20141128,3,E,0
3023152,20141129,65,B,3
3023152,20141130,66,B,3
3023152,20141131,21,E,0
3023152,20141132,31,E,0
3023152,20141133,45,D,1
3023152,20141134,60,BC,2.5
3023152,20141135,64,BC,2.5
3023152,20141136,34,E,0
3023152,20141137,64,BC,2.5
3023152,20141138,67,B,3
3023152,20141139,20,E,0
3023152,20141140,72,AB,3.5
3023152,20141141,48,D,1
3023152,20141142,37,E,0
3023152,20141143,72,AB,3.5
3023152,20141144,33,E,0
3023152,20141145,76,AB,3.5
3023152,20141146,69,B,3
3023152,20141147,92,A,4
3023152,20141148,25,E,0
3023152,20141149,14,E,0
3023152,20141150,72,AB,3.5
3023152,20141151,18,E,0
3024152,20141099,59,BC,2.5
3024152,20141100,78,AB,3.5
3024152,20141101,13,E,0
3024152,20141102,18,E,0
3024152,20141103,38,E,0
3024152,20141104,30,E,0
3024152,20141105,16,E,0
3024152,20141106,15,E,0
3024152,20141107,53,C,2
3024152,20141108,3,E,0
3024152,20141109,47,D,1
3024152,20141110,80,A,4
3024152,20141111,85,A,4
3024152,20141112,75,AB,3.5
3024152,20141113,77,AB,3.5
3024152,20141114,40,D,1
3024152,20141115,32,E,0
3024152,20141116,9,E,0
3024152,20141117,52,C,2
3024152,20141118,30,E,0
3024152,20141119,96,A,4
3024152,20141120,56,C,2
3024152,20141121,13,E,0
3024152,20141122,71,B,3
3024152,20141123,54,C,2
3024152,20141124,68,B,3
3024152,20141125,18,E,0
3024152,20141126,88,A,4
3024152,20141127,12,E,0
3024152,20141128,69,B,3
3024152,20141129,31,E,0
3024152,20141130,43,D,1
3024152,20141131,38,E,0
3024152,20141132,93,A,4
3024152,20141133,19,E,0
3024152,20141134,77,AB,3.5
3024152,20141135,48,D,1
3024152,20141136,64,BC,2.5
3024152,20141137,13,E,0
3024152,20141138,57,C,2
3024152,20141139,19,E,0
3024152,20141140,18,E,0
3024152,20141141,90,A,4
3024152,20141142,43,D,1
3024152,20141143,65,B,3
3024152,20141144,38,E,0
3024152,20141145,29,E,0
3024152,20141146,40,D,1
3024152,20141147,93,A,4
3024152,20141148,12,E,0
3024152,20141149,58,BC,2.5
3024152,20141150,45,D,1
3024152,20141151,91,A,4
3025152,20141099,16,E,0
3025152,20141100,99,A,4
3025152,20141101,82,A,4
3025152,20141102,0,E,0
3025152,20141103,88,A,4
3025152,20141104,40,D,1
3025152,20141105,32,E,0
3025152,20141106,94,A,4
3025152,20141107,66,B,3
3025152,20141108,25,E,0
3025152,20141109,76,AB,3.5
3025152,20141110,91,A,4
3025152,20141111,11,E,0
3025152,20141112,73,AB,3.5
3025152,20141113,66,B,3
3025152,20141114,23,E,0
3025152,20141115,87,A,4
3025152,20141116,5,E,0
3025152,20141117,22,E,0
3025152,20141118,2,E,0
3025152,20141119,63,BC,2.5
3025152,20141120,98,A,4
3025152,20141121,22,E,0
3025152,20141122,34,E,0
3025152,20141123,34,E,0
3025152,20141124,7,E,0
3025152,20141125,52,C,2
3025152,20141126,49,D,1
3025152,20141127,71,B,3
3025152,20141128,78,AB,3.5
3025152,20141129,61,BC,2.5
3025152,20141130,63,BC,2.5
3025152,20141131,3,E,0
3025152,20141132,57,C,2
3025152,20141133,38,E,0
3025152,20141134,91,A,4
3025152,20141135,38,E,0
3025152,20141136,52,C,2
3025152,20141137,62,BC,2.5
3025152,20141138,74,AB,3.5
3025152,20141139,84,A,4
3025152,20141140,13,E,0
3025152,20141141,61,BC,2.5
3025152,20141142,52,C,2
3025152,20141143,64,BC,2.5
3025152,20141144,35,E,0
3025152,20141145,60,BC,2.5
3025152,20141146,25,E,0
3025152,20141147,33,E,0
3025152,20141148,15,E,0
3025152,20141149,48,D,1
3025152,20141150,39,E,0
3025152,20141151,56,C,2
3026152,20141099,99,A,4
3026152,20141100,51,C,2
3026152,20141101,74,AB,3.5
3026152,20141102,17,E,0
3026152,20141103,8,E,0
3026152,20141104,8,E,0
3026152,20141105,96,A,4
3026152,20141106,52,C,2
3026152,20141107,71,B,3
3026152,20141108,35,E,0
3026152,20141109,67,B,3
3026152,20141110,82,A,4
3026152,20141111,91,A,4
3026152,20141112,85,A,4
3026152,20141113,43,D,1
3026152,20141114,24,E,0
3026152,20141115,93,A,4
3026152,20141116,85,A,4
3026152,20141117,40,D,1
3026152,20141118,53,C,2
3026152,20141119,64,BC,2.5
3026152,20141120,19,E,0
3026152,20141121,79,AB,3.5
3026152,20141122,20,E,0
3026152,20141123,24,E,0
3026152,20141124,63,BC,2.5
3026152,20141125,32,E,0
3026152,20141126,92,A,4
3026152,20141127,96,A,4
3026152,20141128,57,C,2
3026152,20141129,29,E,0
3026152,20141130,89,A,4
3026152,20141131,51,C,2
3026152,20141132,64,BC,2.5
3026152,20141133,44,D,1
3026152,20141134,93,A,4
3026152,20141135,71,B,3
3026152,20141136,85,A,4
3026152,20141137,98,A,4
3026152,20141138,29,E,0
3026152,20141139,51,C,2
3026152,20141140,86,A,4
3026152,20141141,71,B,3
3026152,20141142,34,E,0
3026152,20141143,47,D,1
3026152,20141144,50,C,2
3026152,20141145,72,AB,3.5
3026152,20141146,23,E,0
3026152,20141147,32,E,0
3026152,20141148,90,A,4
3026152,20141149,28,E,0
3026152,20141150,55,C,2
3026152,20141151,86,A,4
3027152,20141099,81,A,4
3027152,20141100,38,E,0
3027152,20141101,51,C,2
3027152,20141102,80,A,4
3027152,20141103,76,AB,3.5
3027152,20141104,7,E,0
3027152,20141105,6,E,0
3027152,20141106,15,E,0
3027152,20141107,80,A,4
3027152,20141108,71,B,3
3027152,20141109,24,E,0
3027152,20141110,59,BC,2.5
3027152,20141111,88,A,4
3027152,20141112,89,A,4
3027152,20141113,24,E,0
3027152,20141114,9,E,0
3027152,20141115,70,B,3
3027152,20141116,15,E,0
3027152,20141117,4,E,0
3027152,20141118,86,A,4
3027152,20141119,26,E,0
3027152,20141120,26,E,0
3027152,20141121,60,BC,2.5
3027152,20141122,74,AB,3.5
3027152,20141123,1,E,0
3027152,20141124,62,BC,2.5
3027152,20141125,11,E,0
3027152,20141126,89,A,4
3027152,20141127,7,E,0
3027152,20141128,54,C,2
3027152,20141129,59,BC,2.5
3027152,20141130,30,E,0
3027152,20141131,23,E,0
3027152,20141132,56,C,2
3027152,20141133,0,E,0
3027152,20141134,5,E,0
3027152,20141135,89,A,4
3027152,20141136,90,A,4
3027152,20141137,3,E,0
3027152,20141138,10,E,0
3027152,20141139,58,BC,2.5
3027152,20141140,31,E,0
3027152,20141141,55,C,2
3027152,20141142,62,BC,2.5
3027152,20141143,11,E,0
3027152,20141144,35,E,0
3027152,20141145,20,E,0
3027152,20141146,73,AB,3.5
3027152,20141147,96,A,4
3027152,20141148,8,E,0
3027152,20141149,90,A,4
3027152,20141150,73,AB,3.5
3027152,20141151,31,E,0
3028152,20141099,70,B,3
3028152,20141100,19,E,0
3028152,20141101,66,B,3
3028152,20141102,55,C,2
3028152,20141103,26,E,0
3028152,20141104,4,E,0
3028152,20141105,11,E,0
3028152,20141106,19,E,0
3028152,20141107,23,E,0
3028152,20141108,57,C,2
3028152,20141109,16,E,0
3028152,20141110,69,B,3
3028152,20141111,24,E,0
3028152,20141112,13,E,0
3028152,20141113,52,C,2
3028152,20141114,97,A,4
3028152,20141115,9,E,0
3028152,20141116,1,E,0
3028152,20141117,93,A,4
3028152,20141118,46,D,1
3028152,20141119,72,AB,3.5
3028152,20141120,51,C,2
3028152,20141121,82,A,4
3028152,20141122,18,E,0
3028152,20141123,23,E,0
3028152,20141124,82,A,4
3028152,20141125,60,BC,2.5
3028152,20141126,73,AB,3.5
3028152,20141127,71,B,3
3028152,20141128,34,E,0
3028152,20141129,64,BC,2.5
3028152,20141130,70,B,3
3028152,20141131,18,E,0
3028152,20141132,50,C,2
3028152,20141133,23,E,0
3028152,20141134,35,E,0
3028152,20141135,78,AB,3.5
3028152,20141136,22,E,0
3028152,20141137,35,E,0
3028152,20141138,74,AB,3.5
3028152,20141139,49,D,1
3028152,20141140,89,A,4
3028152,20141141,46,D,1
3028152,20141142,84,A,4
3028152,20141143,4,E,0
3028152,20141144,36,E,0
3028152,20141145,72,AB,3.5
3028152,20141146,77,AB,3.5
3028152,20141147,4,E,0
3028152,20141148,99,A,4
3028152,20141149,85,A,4
3028152,20141150,40,D,1
3028152,20141151,89,A,4
3001151,20151102,80,A,4
3001151,20151103,35,E,0
3001151,20151104,52,C,2
3001151,20151105,45,D,1
3001151,20151106,93,A,4
3001151,20151107,2,E,0
3001151,20151108,23,E,0
3001151,20151109,93,A,4
3001151,20151110,18,E,0
3001151,20151111,98,A,4
3001151,20151112,74,AB,3.5
3001151,20151113,2,E,0
3001151,20151114,48,D,1
3001151,20151115,85,A,4
3001151,20151116,82,A,4
3001151,20151117,63,BC,2.5
3001151,20151118,84,A,4
3001151,20151119,56,C,2
3001151,20151120,81,A,4
3001151,20151121,97,A,4
3001151,20151122,19,E,0
3001151,20151123,53,C,2
3001151,20151124,47,D,1
3001151,20151125,87,A,4
3001151,20151126,21,E,0
3001151,20151127,67,B,3
3001151,20151128,79,AB,3.5
3001151,20151129,31,E,0
3001151,20151130,20,E,0
3001151,20151131,46,D,1
3001151,20151132,53,C,2
3001151,20151133,80,A,4
3001151,20151134,50,C,2
3001151,20151135,62,BC,2.5
3001151,20151136,86,A,4
3001151,20151137,42,D,1
3001151,20151138,63,BC,2.5
3001151,20151139,6,E,0
3001151,20151140,14,E,0
3001151,20151141,67,B,3
3001151,20151142,28,E,0
3001151,20151143,11,E,0
3001151,20151144,68,B,3
3001151,20151145,2,E,0
3001151,20151146,94,A,4
3001151,20151147,31,E,0
3001151,20151148,10,E,0
3001151,20151149,26,E,0
3001151,20151150,16,E,0
3002151,20151102,23,E,0
3002151,20151103,11,E,0
3002151,20151104,47,D,1
3002151,20151105,62,BC,2.5
3002151,20151106,20,E,0
3002151,20151107,47,D,1
3002151,20151108,61,BC,2.5
3002151,20151109,90,A,4
3002151,20151110,65,B,3
3002151,20151111,6,E,0
3002151,20151112,98,A,4
3002151,20151113,37,E,0
3002151,20151114,11,E,0
3002151,20151115,72,AB,3.5
3002151,20151116,4,E,0
3002151,20151117,69,B,3
3002151,20151118,59,BC,2.5
3002151,20151119,54,C,2
3002151,20151120,32,E,0
3002151,20151121,82,A,4
3002151,20151122,56,C,2
3002151,20151123,24,E,0
3002151,20151124,15,E,0
3002151,20151125,21,E,0
3002151,20151126,61,BC,2.5
3002151,20151127,7,E,0
3002151,20151128,51,C,2
3002151,20151129,24,E,0
3002151,20151130,85,A,4
3002151,20151131,45,D,1
3002151,20151132,77,AB,3.5
3002151,20151133,44,D,1
3002151,20151134,47,D,1
3002151,20151135,61,BC,2.5
3002151,20151136,0,E,0
3002151,20151137,19,E,0
3002151,20151138,28,E,0
3002151,20151139,51,C,2
3002151,20151140,82,A,4
3002151,20151141,66,B,3
3002151,20151142,87,A,4
3002151,20151143,94,A,4
3002151,20151144,25,E,0
3002151,20151145,46,D,1
3002151,20151146,21,E,0
3002151,20151147,61,BC,2.5
3002151,20151148,21,E,0
3002151,20151149,16,E,0
3002151,20151150,13,E,0
3003151,20151102,86,A,4
3003151,20151103,24,E,0
3003151,20151104,27,E,0
3003151,20151105,9,E,0
3003151,20151106,43,D,1
3003151,20151107,27,E,0
3003151,20151108,89,A,4
3003151,20151109,93,A,4
3003151,20151110,39,E,0
3003151,20151111,59,BC,2.5
3003151,20151112,26,E,0
3003151,20151113,40,D,1
3003151,20151114,95,A,4
3003151,20151115,94,A,4
3003151,20151116,0,E,0
3003151,20151117,29,E,0
3003151,20151118,57,C,2
3003151,20151119,30,E,0
3003151,20151120,46,D,1
3003151,20151121,76,AB,3.5
3003151,20151122,3,E,0
3003151,20151123,74,AB,3.5
3003151,20151124,76,AB,3.5
3003151,20151125,9,E,0
3003151,20151126,40,D,1
3003151,20151127,49,D,1
3003151,20151128,27,E,0
3003151,20151129,59,BC,2.5
3003151,20151130,0,E,0
3003151,20151131,23,E,0
3003151,20151132,9,E,0
3003151,20151133,37,E,0
3003151,20151134,6,E,0
3003151,20151135,3,E,0
3003151,20151136,66,B,3
3003151,20151137,93,A,4
3003151,20151138,7,E,0
3003151,20151139,89,A,4
3003151,20151140,28,E,0
3003151,20151141,14,E,0
3003151,20151142,40,D,1
3003151,20151143,55,C,2
3003151,20151144,72,AB,3.5
3003151,20151145,36,E,0
3003151,20151146,6,E,0
3003151,20151147,15,E,0
3003151,20151148,18,E,0
3003151,20151149,89,A,4
3003151,20151150,89,A,4
3004151,20151102,67,B,3
3004151,20151103,19,E,0
3004151,20151104,26,E,0
3004151,20151105,63,BC,2.5
3004151,20151106,89,A,4
3004151,20151107,85,A,4
3004151,20151108,30,E,0
3004151,20151109,67,B,3
3004151,20151110,88,A,4
3004151,20151111,47,D,1
3004151,20151112,82,A,4
3004151,20151113,78,AB,3.5
3004151,20151114,35,E,0
3004151,20151115,30,E,0
3004151,20151116,98,A,4
3004151,20151117,64,BC,2.5
3004151,20151118,4,E,0
3004151,20151119,47,D,1
3004151,20151120,47,D,1
3004151,20151121,58,BC,2.5
3004151,20151122,55,C,2
3004151,20151123,1,E,0
3004151,20151124,86,A,4
3004151,20151125,15,E,0
3004151,20151126,16,E,0
3004151,20151127,57,C,2
3004151,20151128,12,E,0
3004151,20151129,44,D,1
3004151,20151130,82,A,4
3004151,20151131,1,E,0
3004151,20151132,10,E,0
3004151,20151133,72,AB,3.5
3004151,20151134,22,E,0
3004151,20151135,30,E,0
3004151,20151136,55,C,2
3004151,20151137,0,E,0
3004151,20151138,79,AB,3.5
3004151,20151139,61,BC,2.5
3004151,20151140,74,AB,3.5
3004151,20151141,28,E,0
3004151,20151142,79,AB,3.5
3004151,20151143,27,E,0
3004151,20151144,86,A,4
3004151,20151145,62,BC,2.5
3004151,20151146,79,AB,3.5
3004151,20151147,4,E,0
3004151,20151148,89,A,4
3004151,20151149,42,D,1
3004151,20151150,78,AB,3.5
3005151,20151102,77,AB,3.5
3005151,20151103,48,D,1
3005151,20151104,58,BC,2.5
3005151,20151105,44,D,1
3005151,20151106,13,E,0
3005151,20151107,93,A,4
3005151,20151108,99,A,4
3005151,20151109,68,B,3
3005151,20151110,95,A,4
3005151,20151111,21,E,0
3005151,20151112,13,E,0
3005151,20151113,2,E,0
3005151,20151114,56,C,2
3005151,20151115,96,A,4
3005151,20151116,51,C,2
3005151,20151117,18,E,0
3005151,20151118,62,BC,2.5
3005151,20151119,10,E,0
3005151,20151120,57,C,2
3005151,20151121,65,B,3
3005151,20151122,72,AB,3.5
3005151,20151123,91,A,4
3005151,20151124,1,E,0
3005151,20151125,71,B,3
3005151,20151126,8,E,0
3005151,20151127,42,D,1
3005151,20151128,97,A,4
3005151,20151129,44,D,1
3005151,20151130,86,A,4
3005151,20151131,29,E,0
3005151,20151132,16,E,0
3005151,20151133,59,BC,2.5
3005151,20151134,14,E,0
3005151,20151135,16,E,0
3005151,20151136,74,AB,3.5
3005151,20151137,39,E,0
3005151,20151138,1,E,0
3005151,20151139,48,D,1
3005151,20151140,84,A,4
3005151,20151141,52,C,2
3005151,20151142,52,C,2
3005151,20151143,54,C,2
3005151,20151144,63,BC,2.5
3005151,20151145,47,D,1
3005151,20151146,92,A,4
3005151,20151147,8,E,0
3005151,20151148,97,A,4
3005151,20151149,65,B,3
3005151,20151150,48,D,1
3006151,20151102,47,D,1
3006151,20151103,63,BC,2.5
3006151,20151104,61,BC,2.5
3006151,20151105,57,C,2
3006151,20151106,19,E,0
3006151,20151107,64,BC,2.5
3006151,20151108,30,E,0
3006151,20151109,48,D,1
3006151,20151110,94,A,4
3006151,20151111,73,AB,3.5
3006151,20151112,18,E,0
3006151,20151113,74,AB,3.5
3006151,20151114,55,C,2
3006151,20151115,20,E,0
3006151,20151116,98,A,4
3006151,20151117,0,E,0
3006151,20151118,42,D,1
3006151,20151119,87,A,4
3006151,20151120,26,E,0
3006151,20151121,7,E,0
3006151,20151122,83,A,4
3006151,20151123,95,A,4
3006151,20151124,93,A,4
3006151,20151125,80,A,4
3006151,20151126,76,AB,3.5
3006151,20151127,60,BC,2.5
3006151,20151128,84,A,4
3006151,20151129,57,C,2
3006151,20151130,34,E,0
3006151,20151131,10,E,0
3006151,20151132,54,C,2
3006151,20151133,45,D,1
3006151,20151134,64,BC,2.5
3006151,20151135,84,A,4
3006151,20151136,84,A,4
3006151,20151137,62,BC,2.5
3006151,20151138,54,C,2
3006151,20151139,53,C,2
3006151,20151140,74,AB,3.5
3006151,20151141,95,A,4
3006151,20151142,32,E,0
3006151,20151143,92,A,4
3006151,20151144,90,A,4
3006151,20151145,30,E,0
3006151,20151146,35,E,0
3006151,20151147,52,C,2
3006151,20151148,22,E,0
3006151,20151149,68,B,3
3006151,20151150,26,E,0
3007151,20151102,56,C,2
3007151,20151103,52,C,2
3007151,20151104,39,E,0
3007151,20151105,25,E,0
3007151,20151106,47,D,1
3007151,20151107,98,A,4
3007151,20151108,89,A,4
3007151,20151109,94,A,4
3007151,20151110,7,E,0
3007151,20151111,87,A,4
3007151,20151112,67,B,3
3007151,20151113,18,E,0
3007151,20151114,87,A,4
3007151,20151115,89,A,4
3007151,20151116,22,E,0
3007151,20151117,62,BC,2.5
3007151,20151118,70,B,3
3007151,20151119,19,E,0
3007151,20151120,97,A,4
3007151,20151121,49,D,1
3007151,20151122,98,A,4
3007151,20151123,29,E,0
3007151,20151124,15,E,0
3007151,20151125,77,AB,3.5
3007151,20151126,2,E,0
3007151,20151127,10,E,0
3007151,20151128,23,E,0
3007151,20151129,56,C,2
3007151,20151130,7,E,0
3007151,20151131,49,D,1
3007151,20151132,66,B,3
3007151,20151133,9,E,0
3007151,20151134,17,E,0
3007151,20151135,65,B,3
3007151,20151136,83,A,4
3007151,20151137,87,A,4
3007151,20151138,52,C,2
3007151,20151139,18,E,0
3007151,20151140,70,B,3
3007151,20151141,85,A,4
3007151,20151142,61,BC,2.5
3007151,20151143,55,C,2
3007151,20151144,5,E,0
3007151,20151145,90,A,4
3007151,20151146,51,C,2
3007151,20151147,26,E,0
3007151,20151148,10,E,0
3007151,20151149,20,E,0
3007151,20151150,13,E,0
3008152,20151102,8,E,0
3008152,20151103,79,AB,3.5
3008152,20151104,15,E,0
3008152,20151105,61,BC,2.5
3008152,20151106,45,D,1
3008152,20151107,94,A,4
3008152,20151108,32,E,0
3008152,20151109,57,C,2
3008152,20151110,96,A,4
3008152,20151111,25,E,0
3008152,20151112,30,E,0
3008152,20151113,70,B,3
3008152,20151114,74,AB,3.5
3008152,20151115,65,B,3
3008152,20151116,39,E,0
3008152,20151117,19,E,0
3008152,20151118,13,E,0
3008152,20151119,53,C,2
3008152,20151120,44,D,1
3008152,20151121,87,A,4
3008152,20151122,95,A,4
3008152,20151123,34,E,0
3008152,20151124,73,AB,3.5
3008152,20151125,80,A,4
3008152,20151126,24,E,0
3008152,20151127,64,BC,2.5
3008152,20151128,77,AB,3.5
3008152,20151129,86,A,4
3008152,20151130,69,B,3
3008152,20151131,88,A,4
3008152,20151132,88,A,4
3008152,20151133,15,E,0
3008152,20151134,37,E,0
3008152,20151135,28,E,0
3008152,20151136,22,E,0
3008152,20151137,61,BC,2.5
3008152,20151138,49,D,1
3008152,20151139,38,E,0
3008152,20151140,2,E,0
3008152,20151141,63,BC,2.5
3008152,20151142,66,B,3
3008152,20151143,8,E,0
3008152,20151144,95,A,4
3008152,20151145,24,E,0
3008152,20151146,9,E,0
3008152,20151147,23,E,0
3008152,20151148,71,B,3
3008152,20151149,88,A,4
3008152,20151150,8,E,0
3009152,20151102,71,B,3
3009152,20151103,57,C,2
3009152,20151104,51,C,2
3009152,20151105,48,D,1
3009152,20151106,82,A,4
3009152,20151107,17,E,0
3009152,20151108,11,E,0
3009152,20151109,27,E,0
3009152,20151110,1,E,0
3009152,20151111,61,BC,2.5
3009152,20151112,72,AB,3.5
3009152,20151113,70,B,3
3009152,20151114,55,C,2
3009152,20151115,26,E,0
3009152,20151116,94,A,4
3009152,20151117,13,E,0
3009152,20151118,31,E,0
3009152,20151119,59,BC,2.5
3009152,20151120,15,E,0
3009152,20151121,85,A,4
3009152,20151122,73,AB,3.5
3009152,20151123,6,E,0
3009152,20151124,0,E,0
3009152,20151125,70,B,3
3009152,20151126,16,E,0
3009152,20151127,76,AB,3.5
3009152,20151128,13,E,0
3009152,20151129,46,D,1
3009152,20151130,14,E,0
3009152,20151131,34,E,0
3009152,20151132,94,A,4
3009152,20151133,62,BC,2.5
3009152,20151134,27,E,0
3009152,20151135,81,A,4
3009152,20151136,40,D,1
3009152,20151137,77,AB,3.5
3009152,20151138,66,B,3
3009152,20151139,54,C,2
3009152,20151140,71,B,3
3009152,20151141,62,BC,2.5
3009152,20151142,78,AB,3.5
3009152,20151143,46,D,1
3009152,20151144,50,C,2
3009152,20151145,65,B,3
3009152,20151146,64,BC,2.5
3009152,20151147,67,B,3
3009152,20151148,10,E,0
3009152,20151149,15,E,0
3009152,20151150,14,E,0
3010152,20151102,76,AB,3.5
