id_reg_pt,id_kls,nilai_angka,nilai_huruf,nilai_indeks
4020151,20141166,80,A,4
4020151,20141167,83,A,4
4020151,20141168,54,C,2
4020151,20141169,74,AB,3.5
4020151,20141170,42,D,1
4020151,20141171,56,C,2
4020151,20141172,71,B,3
4020151,20141173,59,BC,2.5
4020151,20141174,95,A,4
4020151,20141175,97,A,4
4020151,20141176,45,D,1
4020151,20141177,94,A,4
4020151,20141178,81,A,4
4020151,20141179,44,D,1
4020151,20141180,98,A,4
4020151,20141181,73,AB,3.5
4020151,20141182,74,AB,3.5
4020151,20141183,64,BC,2.5
4020151,20141184,80,A,4
4020151,20141185,73,AB,3.5
4020151,20141186,76,AB,3.5
4020151,20141187,93,A,4
4020151,20141188,74,AB,3.5
4020151,20141189,43,D,1
4020151,20141190,76,AB,3.5
4020151,20141191,94,A,4
4020151,20141192,57,C,2
4020151,20141193,75,AB,3.5
4020151,20141194,76,AB,3.5
4020151,20141195,91,A,4
4020151,20141196,45,D,1
4020151,20141197,90,A,4
4020151,20141198,76,AB,3.5
4020151,20141199,47,D,1
4020151,20141200,100,A,4
4021151,20141152,63,BC,2.5
4021151,20141153,50,C,2
4021151,20141154,43,D,1
4021151,20141155,65,B,3
4021151,20141156,60,BC,2.5
4021151,20141157,93,A,4
4021151,20141158,47,D,1
4021151,20141159,94,A,4
4021151,20141160,62,BC,2.5
4021151,20141161,67,B,3
4021151,20141162,48,D,1
4021151,20141163,77,AB,3.5
4021151,20141164,75,AB,3.5
4021151,20141165,71,B,3
4021151,20141166,71,B,3
4021151,20141167,55,C,2
4021151,20141168,50,C,2
4021151,20141169,94,A,4
4021151,20141170,41,D,1
4021151,20141171,100,A,4
4021151,20141172,48,D,1
4021151,20141173,99,A,4
4021151,20141174,88,A,4
4021151,20141175,54,C,2
4021151,20141176,49,D,1
4021151,20141177,68,B,3
4021151,20141178,85,A,4
4021151,20141179,77,AB,3.5
4021151,20141180,76,AB,3.5
4021151,20141181,79,AB,3.5
4021151,20141182,58,BC,2.5
4021151,20141183,80,A,4
4021151,20141184,44,D,1
4021151,20141185,63,BC,2.5
4021151,20141186,42,D,1
4021151,20141187,98,A,4
4021151,20141188,71,B,3
4021151,20141189,76,AB,3.5
4021151,20141190,79,AB,3.5
4021151,20141191,57,C,2
4021151,20141192,100,A,4
4021151,20141193,64,BC,2.5
4021151,20141194,67,B,3
4021151,20141195,43,D,1
4021151,20141196,72,AB,3.5
4021151,20141197,46,D,1
4021151,20141198,54,C,2
4021151,20141199,86,A,4
4021151,20141200,56,C,2
4022152,20141152,59,BC,2.5
4022152,20141153,74,AB,3.5
4022152,20141154,45,D,1
4022152,20141155,42,D,1
4022152,20141156,92,A,4
4022152,20141157,56,C,2
4022152,20141158,46,D,1
4022152,20141159,41,D,1
4022152,20141160,91,A,4
4022152,20141161,66,B,3
4022152,20141162,76,AB,3.5
4022152,20141163,46,D,1
4022152,20141164,81,A,4
4022152,20141165,50,C,2
4022152,20141166,74,AB,3.5
4022152,20141167,96,A,4
4022152,20141168,83,A,4
4022152,20141169,90,A,4
4022152,20141170,85,A,4
4022152,20141171,78,AB,3.5
4022152,20141172,68,B,3
4022152,20141173,100,A,4
4022152,20141174,88,A,4
4022152,20141175,84,A,4
4022152,20141176,70,B,3
4022152,20141177,72,AB,3.5
4022152,20141178,62,BC,2.5
4022152,20141179,56,C,2
4022152,20141180,52,C,2
4022152,20141181,83,A,4
4022152,20141182,79,AB,3.5
4022152,20141183,78,AB,3.5
4022152,20141184,68,B,3
4022152,20141185,99,A,4
4022152,20141186,100,A,4
4022152,20141187,81,A,4
4022152,20141188,89,A,4
4022152,20141189,65,B,3
4022152,20141190,97,A,4
4022152,20141191,79,AB,3.5
4022152,20141192,59,BC,2.5
4022152,20141193,46,D,1
4022152,20141194,88,A,4
4022152,20141195,62,BC,2.5
4022152,20141196,58,BC,2.5
4022152,20141197,60,BC,2.5
4022152,20141198,64,BC,2.5
4022152,20141199,89,A,4
4022152,20141200,59,BC,2.5
4023152,20141152,58,BC,2.5
4023152,20141153,66,B,3
4023152,20141154,43,D,1
4023152,20141155,48,D,1
4023152,20141156,67,B,3
4023152,20141157,86,A,4
4023152,20141158,98,A,4
4023152,20141159,99,A,4
4023152,20141160,44,D,1
4023152,20141161,53,C,2
4023152,20141162,87,A,4
4023152,20141163,89,A,4
4023152,20141164,73,AB,3.5
4023152,20141165,69,B,3
4023152,20141166,96,A,4
4023152,20141167,57,C,2
4023152,20141168,57,C,2
4023152,20141169,82,A,4
4023152,20141170,73,AB,3.5
4023152,20141171,67,B,3
4023152,20141172,95,A,4
4023152,20141173,80,A,4
4023152,20141174,55,C,2
4023152,20141175,89,A,4
4023152,20141176,68,B,3
4023152,20141177,89,A,4
4023152,20141178,94,A,4
4023152,20141179,93,A,4
4023152,20141180,98,A,4
4023152,20141181,100,A,4
4023152,20141182,98,A,4
4023152,20141183,95,A,4
4023152,20141184,59,BC,2.5
4023152,20141185,53,C,2
4023152,20141186,61,BC,2.5
4023152,20141187,81,A,4
4023152,20141188,67,B,3
4023152,20141189,76,AB,3.5
4023152,20141190,74,AB,3.5
4023152,20141191,77,AB,3.5
4023152,20141192,74,AB,3.5
4023152,20141193,56,C,2
4023152,20141194,41,D,1
4023152,20141195,61,BC,2.5
4023152,20141196,42,D,1
4023152,20141197,49,D,1
4023152,20141198,50,C,2
4023152,20141199,42,D,1
4023152,20141200,67,B,3
4024152,20141152,46,D,1
4024152,20141153,87,A,4
4024152,20141154,41,D,1
4024152,20141155,95,A,4
4024152,20141156,78,AB,3.5
4024152,20141157,77,AB,3.5
4024152,20141158,85,A,4
4024152,20141159,56,C,2
4024152,20141160,61,BC,2.5
4024152,20141161,65,B,3
4024152,20141162,83,A,4
4024152,20141163,92,A,4
4024152,20141164,89,A,4
4024152,20141165,55,C,2
4024152,20141166,43,D,1
4024152,20141167,93,A,4
4024152,20141168,79,AB,3.5
4024152,20141169,52,C,2
4024152,20141170,60,BC,2.5
4024152,20141171,81,A,4
4024152,20141172,52,C,2
4024152,20141173,41,D,1
4024152,20141174,48,D,1
4024152,20141175,91,A,4
4024152,20141176,96,A,4
4024152,20141177,42,D,1
4024152,20141178,60,BC,2.5
4024152,20141179,90,A,4
4024152,20141180,74,AB,3.5
4024152,20141181,52,C,2
4024152,20141182,50,C,2
4024152,20141183,54,C,2
4024152,20141184,76,AB,3.5
4024152,20141185,57,C,2
4024152,20141186,53,C,2
4024152,20141187,69,B,3
4024152,20141188,67,B,3
4024152,20141189,93,A,4
4024152,20141190,83,A,4
4024152,20141191,48,D,1
4024152,20141192,70,B,3
4024152,20141193,83,A,4
4024152,20141194,92,A,4
4024152,20141195,57,C,2
4024152,20141196,56,C,2
4024152,20141197,48,D,1
4024152,20141198,46,D,1
4024152,20141199,91,A,4
4024152,20141200,64,BC,2.5
4025152,20141152,63,BC,2.5
4025152,20141153,95,A,4
4025152,20141154,68,B,3
4025152,20141155,52,C,2
4025152,20141156,69,B,3
4025152,20141157,42,D,1
4025152,20141158,83,A,4
4025152,20141159,60,BC,2.5
4025152,20141160,83,A,4
4025152,20141161,89,A,4
4025152,20141162,66,B,3
4025152,20141163,84,A,4
4025152,20141164,46,D,1
4025152,20141165,71,B,3
4025152,20141166,93,A,4
4025152,20141167,92,A,4
4025152,20141168,92,A,4
4025152,20141169,74,AB,3.5
4025152,20141170,76,AB,3.5
4025152,20141171,56,C,2
4025152,20141172,44,D,1
4025152,20141173,71,B,3
4025152,20141174,93,A,4
4025152,20141175,75,AB,3.5
4025152,20141176,84,A,4
4025152,20141177,64,BC,2.5
4025152,20141178,50,C,2
4025152,20141179,71,B,3
4025152,20141180,73,AB,3.5
4025152,20141181,73,AB,3.5
4025152,20141182,62,BC,2.5
4025152,20141183,82,A,4
4025152,20141184,64,BC,2.5
4025152,20141185,59,BC,2.5
4025152,20141186,69,B,3
4025152,20141187,64,BC,2.5
4025152,20141188,79,AB,3.5
4025152,20141189,74,AB,3.5
4025152,20141190,81,A,4
4025152,20141191,77,AB,3.5
4025152,20141192,66,B,3
4025152,20141193,42,D,1
4025152,20141194,70,B,3
4025152,20141195,95,A,4
4025152,20141196,72,AB,3.5
4025152,20141197,51,C,2
4025152,20141198,57,C,2
4025152,20141199,43,D,1
4025152,20141200,81,A,4
4026152,20141152,63,BC,2.5
4026152,20141153,69,B,3
4026152,20141154,48,D,1
4026152,20141155,76,AB,3.5
4026152,20141156,56,C,2
4026152,20141157,58,BC,2.5
4026152,20141158,73,AB,3.5
4026152,20141159,59,BC,2.5
4026152,20141160,79,AB,3.5
4026152,20141161,87,A,4
4026152,20141162,69,B,3
4026152,20141163,50,C,2
4026152,20141164,52,C,2
4026152,20141165,81,A,4
4026152,20141166,75,AB,3.5
4026152,20141167,62,BC,2.5
4026152,20141168,87,A,4
4026152,20141169,68,B,3
4026152,20141170,55,C,2
4026152,20141171,80,A,4
4026152,20141172,99,A,4
4026152,20141173,97,A,4
4026152,20141174,77,AB,3.5
4026152,20141175,57,C,2
4026152,20141176,81,A,4
4026152,20141177,85,A,4
4026152,20141178,84,A,4
4026152,20141179,50,C,2
4026152,20141180,79,AB,3.5
4026152,20141181,82,A,4
4026152,20141182,48,D,1
4026152,20141183,98,A,4
4026152,20141184,41,D,1
4026152,20141185,55,C,2
4026152,20141186,88,A,4
4026152,20141187,67,B,3
4026152,20141188,83,A,4
4026152,20141189,69,B,3
4026152,20141190,95,A,4
4026152,20141191,86,A,4
4026152,20141192,68,B,3
4026152,20141193,59,BC,2.5
4026152,20141194,43,D,1
4026152,20141195,99,A,4
4026152,20141196,43,D,1
4026152,20141197,81,A,4
4026152,20141198,50,C,2
4026152,20141199,97,A,4
4026152,20141200,93,A,4
4027152,20141152,60,BC,2.5
4027152,20141153,85,A,4
4027152,20141154,54,C,2
4027152,20141155,46,D,1
4027152,20141156,68,B,3
4027152,20141157,98,A,4
4027152,20141158,82,A,4
4027152,20141159,71,B,3
4027152,20141160,100,A,4
4027152,20141161,58,BC,2.5
4027152,20141162,76,AB,3.5
4027152,20141163,75,AB,3.5
4027152,20141164,55,C,2
4027152,20141165,99,A,4
4027152,20141166,73,AB,3.5
4027152,20141167,52,C,2
4027152,20141168,55,C,2
4027152,20141169,94,A,4
4027152,20141170,47,D,1
4027152,20141171,80,A,4
4027152,20141172,58,BC,2.5
4027152,20141173,69,B,3
4027152,20141174,77,AB,3.5
4027152,20141175,41,D,1
4027152,20141176,42,D,1
4027152,20141177,83,A,4
4027152,20141178,93,A,4
4027152,20141179,74,AB,3.5
4027152,20141180,85,A,4
4027152,20141181,52,C,2
4027152,20141182,61,BC,2.5
4027152,20141183,71,B,3
4027152,20141184,74,AB,3.5
4027152,20141185,54,C,2
4027152,20141186,91,A,4
4027152,20141187,75,AB,3.5
4027152,20141188,42,D,1
4027152,20141189,48,D,1
4027152,20141190,91,A,4
4027152,20141191,95,A,4
4027152,20141192,99,A,4
4027152,20141193,82,A,4
4027152,20141194,74,AB,3.5
4027152,20141195,54,C,2
4027152,20141196,60,BC,2.5
4027152,20141197,61,BC,2.5
4027152,20141198,100,A,4
4027152,20141199,43,D,1
4027152,20141200,93,A,4
4028152,20141152,44,D,1
4028152,20141153,78,AB,3.5
4028152,20141154,47,D,1
4028152,20141155,86,A,4
4028152,20141156,71,B,3
4028152,20141157,74,AB,3.5
4028152,20141158,64,BC,2.5
4028152,20141159,58,BC,2.5
4028152,20141160,48,D,1
4028152,20141161,42,D,1
4028152,20141162,73,AB,3.5
4028152,20141163,58,BC,2.5
4028152,20141164,47,D,1
4028152,20141165,58,BC,2.5
4028152,20141166,42,D,1
4028152,20141167,53,C,2
4028152,20141168,67,B,3
4028152,20141169,57,C,2
4028152,20141170,58,BC,2.5
4028152,20141171,90,A,4
4028152,20141172,65,B,3
4028152,20141173,62,BC,2.5
4028152,20141174,67,B,3
4028152,20141175,76,AB,3.5
4028152,20141176,78,AB,3.5
4028152,20141177,41,D,1
4028152,20141178,90,A,4
4028152,20141179,55,C,2
4028152,20141180,81,A,4
4028152,20141181,61,BC,2.5
4028152,20141182,84,A,4
4028152,20141183,68,B,3
4028152,20141184,66,B,3
4028152,20141185,98,A,4
4028152,20141186,88,A,4
4028152,20141187,49,D,1
4028152,20141188,50,C,2
4028152,20141189,54,C,2
4028152,20141190,66,B,3
4028152,20141191,84,A,4
4028152,20141192,54,C,2
4028152,20141193,47,D,1
4028152,20141194,99,A,4
4028152,20141195,75,AB,3.5
4028152,20141196,65,B,3
4028152,20141197,45,D,1
4028152,20141198,78,AB,3.5
4028152,20141199,58,BC,2.5
4028152,20141200,42,D,1
4001151,20151151,46,D,1
4001151,20151152,58,BC,2.5
4001151,20151153,97,A,4
4001151,20151154,95,A,4
4001151,20151155,61,BC,2.5
4001151,20151156,85,A,4
4001151,20151157,94,A,4
4001151,20151158,88,A,4
4001151,20151159,59,BC,2.5
4001151,20151160,49,D,1
4001151,20151161,61,BC,2.5
4001151,20151162,51,C,2
4001151,20151163,55,C,2
4001151,20151164,49,D,1
4001151,20151165,73,AB,3.5
4001151,20151166,42,D,1
4001151,20151167,45,D,1
4001151,20151168,46,D,1
4001151,20151169,58,BC,2.5
4001151,20151170,73,AB,3.5
4001151,20151171,65,B,3
4001151,20151172,50,C,2
4001151,20151173,75,AB,3.5
4001151,20151174,50,C,2
4001151,20151175,89,A,4
4001151,20151176,45,D,1
4001151,20151177,41,D,1
4001151,20151178,66,B,3
4001151,20151179,84,A,4
4001151,20151180,67,B,3
4001151,20151181,84,A,4
4001151,20151182,78,AB,3.5
4001151,20151183,57,C,2
4001151,20151184,49,D,1
4001151,20151185,83,A,4
4001151,20151186,73,AB,3.5
4001151,20151187,87,A,4
4001151,20151188,50,C,2
4001151,20151189,95,A,4
4001151,20151190,72,AB,3.5
4001151,20151191,42,D,1
4001151,20151192,60,BC,2.5
4001151,20151193,53,C,2
4001151,20151194,51,C,2
4001151,20151195,94,A,4
4001151,20151196,55,C,2
4001151,20151197,83,A,4
4001151,20151198,94,A,4
4001151,20151199,94,A,4
4001151,20151200,66,B,3
4002151,20151151,85,A,4
4002151,20151152,65,B,3
4002151,20151153,95,A,4
4002151,20151154,98,A,4
4002151,20151155,68,B,3
4002151,20151156,83,A,4
4002151,20151157,82,A,4
4002151,20151158,87,A,4
4002151,20151159,56,C,2
4002151,20151160,97,A,4
4002151,20151161,76,AB,3.5
4002151,20151162,68,B,3
4002151,20151163,72,AB,3.5
4002151,20151164,60,BC,2.5
4002151,20151165,57,C,2
4002151,20151166,57,C,2
4002151,20151167,59,BC,2.5
4002151,20151168,92,A,4
4002151,20151169,88,A,4
4002151,20151170,50,C,2
4002151,20151171,72,AB,3.5
4002151,20151172,60,BC,2.5
4002151,20151173,76,AB,3.5
4002151,20151174,67,B,3
4002151,20151175,52,C,2
4002151,20151176,62,BC,2.5
4002151,20151177,93,A,4
4002151,20151178,54,C,2
4002151,20151179,63,BC,2.5
4002151,20151180,81,A,4
4002151,20151181,88,A,4
4002151,20151182,49,D,1
4002151,20151183,80,A,4
4002151,20151184,60,BC,2.5
4002151,20151185,77,AB,3.5
4002151,20151186,64,BC,2.5
4002151,20151187,42,D,1
4002151,20151188,85,A,4
4002151,20151189,80,A,4
4002151,20151190,97,A,4
4002151,20151191,75,AB,3.5
4002151,20151192,94,A,4
4002151,20151193,82,A,4
4002151,20151194,54,C,2
4002151,20151195,94,A,4
4002151,20151196,70,B,3
4002151,20151197,60,BC,2.5
4002151,20151198,43,D,1
4002151,20151199,97,A,4
4002151,20151200,79,AB,3.5
4003151,20151151,68,B,3
4003151,20151152,61,BC,2.5
4003151,20151153,44,D,1
4003151,20151154,42,D,1
4003151,20151155,71,B,3
4003151,20151156,58,BC,2.5
4003151,20151157,41,D,1
4003151,20151158,72,AB,3.5
4003151,20151159,70,B,3
4003151,20151160,90,A,4
4003151,20151161,56,C,2
4003151,20151162,100,A,4
4003151,20151163,81,A,4
4003151,20151164,92,A,4
4003151,20151165,65,B,3
4003151,20151166,88,A,4
4003151,20151167,69,B,3
4003151,20151168,62,BC,2.5
4003151,20151169,95,A,4
4003151,20151170,73,AB,3.5
4003151,20151171,70,B,3
4003151,20151172,86,A,4
4003151,20151173,95,A,4
4003151,20151174,89,A,4
4003151,20151175,72,AB,3.5
4003151,20151176,65,B,3
4003151,20151177,97,A,4
4003151,20151178,91,A,4
4003151,20151179,61,BC,2.5
4003151,20151180,83,A,4
4003151,20151181,54,C,2
4003151,20151182,50,C,2
4003151,20151183,47,D,1
4003151,20151184,99,A,4
4003151,20151185,80,A,4
4003151,20151186,78,AB,3.5
4003151,20151187,57,C,2
4003151,20151188,84,A,4
4003151,20151189,58,BC,2.5
4003151,20151190,59,BC,2.5
4003151,20151191,88,A,4
4003151,20151192,94,A,4
4003151,20151193,51,C,2
4003151,20151194,98,A,4
4003151,20151195,48,D,1
4003151,20151196,86,A,4
4003151,20151197,64,BC,2.5
4003151,20151198,49,D,1
4003151,20151199,61,BC,2.5
4003151,20151200,54,C,2
4004151,20151151,91,A,4
4004151,20151152,66,B,3
4004151,20151153,99,A,4
4004151,20151154,44,D,1
4004151,20151155,79,AB,3.5
4004151,20151156,63,BC,2.5
4004151,20151157,68,B,3
4004151,20151158,53,C,2
4004151,20151159,42,D,1
4004151,20151160,52,C,2
4004151,20151161,52,C,2
4004151,20151162,92,A,4
4004151,20151163,62,BC,2.5
4004151,20151164,65,B,3
4004151,20151165,93,A,4
4004151,20151166,67,B,3
4004151,20151167,79,AB,3.5
4004151,20151168,86,A,4
4004151,20151169,84,A,4
4004151,20151170,46,D,1
4004151,20151171,83,A,4
4004151,20151172,49,D,1
4004151,20151173,47,D,1
4004151,20151174,76,AB,3.5
4004151,20151175,99,A,4
4004151,20151176,43,D,1
4004151,20151177,97,A,4
4004151,20151178,42,D,1
4004151,20151179,42,D,1
4004151,20151180,57,C,2
4004151,20151181,71,B,3
4004151,20151182,64,BC,2.5
4004151,20151183,87,A,4
4004151,20151184,80,A,4
4004151,20151185,49,D,1
4004151,20151186,73,AB,3.5
4004151,20151187,92,A,4
4004151,20151188,83,A,4
4004151,20151189,96,A,4
4004151,20151190,46,D,1
4004151,20151191,64,BC,2.5
4004151,20151192,48,D,1
4004151,20151193,49,D,1
4004151,20151194,84,A,4
4004151,20151195,44,D,1
4004151,20151196,73,AB,3.5
4004151,20151197,58,BC,2.5
4004151,20151198,66,B,3
4004151,20151199,50,C,2
4004151,20151200,44,D,1
4005151,20151151,75,AB,3.5
4005151,20151152,97,A,4
4005151,20151153,46,D,1
4005151,20151154,93,A,4
4005151,20151155,59,BC,2.5
4005151,20151156,82,A,4
4005151,20151157,53,C,2
4005151,20151158,91,A,4
4005151,20151159,44,D,1
4005151,20151160,59,BC,2.5
4005151,20151161,98,A,4
4005151,20151162,50,C,2
4005151,20151163,93,A,4
4005151,20151164,90,A,4
4005151,20151165,59,BC,2.5
4005151,20151166,96,A,4
4005151,20151167,99,A,4
4005151,20151168,74,AB,3.5
4005151,20151169,97,A,4
4005151,20151170,97,A,4
4005151,20151171,62,BC,2.5
4005151,20151172,64,BC,2.5
4005151,20151173,72,AB,3.5
4005151,20151174,43,D,1
4005151,20151175,56,C,2
4005151,20151176,65,B,3
4005151,20151177,89,A,4
4005151,20151178,57,C,2
4005151,20151179,74,AB,3.5
4005151,20151180,48,D,1
4005151,20151181,96,A,4
4005151,20151182,87,A,4
4005151,20151183,66,B,3
4005151,20151184,46,D,1
4005151,20151185,52,C,2
4005151,20151186,87,A,4
4005151,20151187,45,D,1
4005151,20151188,93,A,4
4005151,20151189,41,D,1
4005151,20151190,67,B,3
4005151,20151191,61,BC,2.5
4005151,20151192,78,AB,3.5
4005151,20151193,93,A,4
4005151,20151194,75,AB,3.5
4005151,20151195,90,A,4
4005151,20151196,82,A,4
4005151,20151197,78,AB,3.5
4005151,20151198,44,D,1
4005151,20151199,73,AB,3.5
4005151,20151200,79,AB,3.5
4006151,20151151,55,C,2
4006151,20151152,90,A,4
4006151,20151153,81,A,4
4006151,20151154,70,B,3
4006151,20151155,81,A,4
4006151,20151156,41,D,1
4006151,20151157,77,AB,3.5
4006151,20151158,80,A,4
4006151,20151159,60,BC,2.5
4006151,20151160,54,C,2
4006151,20151161,65,B,3
4006151,20151162,77,AB,3.5
4006151,20151163,46,D,1
4006151,20151164,92,A,4
4006151,20151165,69,B,3
4006151,20151166,88,A,4
4006151,20151167,47,D,1
4006151,20151168,76,AB,3.5
4006151,20151169,67,B,3
4006151,20151170,61,BC,2.5
4006151,20151171,58,BC,2.5
4006151,20151172,50,C,2
4006151,20151173,89,A,4
4006151,20151174,59,BC,2.5
4006151,20151175,51,C,2
4006151,20151176,89,A,4
4006151,20151177,65,B,3
4006151,20151178,78,AB,3.5
4006151,20151179,69,B,3
4006151,20151180,79,AB,3.5
4006151,20151181,95,A,4
4006151,20151182,72,AB,3.5
4006151,20151183,58,BC,2.5
4006151,20151184,52,C,2
4006151,20151185,96,A,4
4006151,20151186,81,A,4
4006151,20151187,68,B,3
4006151,20151188,43,D,1
4006151,20151189,84,A,4
4006151,20151190,57,C,2
4006151,20151191,46,D,1
4006151,20151192,82,A,4
4006151,20151193,47,D,1
4006151,20151194,85,A,4
4006151,20151195,56,C,2
4006151,20151196,74,AB,3.5
4006151,20151197,56,C,2
4006151,20151198,82,A,4
4006151,20151199,71,B,3
4006151,20151200,87,A,4
4007151,20151151,42,D,1
4007151,20151152,81,A,4
4007151,20151153,53,C,2
4007151,20151154,81,A,4
4007151,20151155,78,AB,3.5
4007151,20151156,94,A,4
4007151,20151157,87,A,4
4007151,20151158,55,C,2
4007151,20151159,56,C,2
4007151,20151160,60,BC,2.5
4007151,20151161,51,C,2
4007151,20151162,98,A,4
4007151,20151163,69,B,3
4007151,20151164,80,A,4
4007151,20151165,57,C,2
4007151,20151166,74,AB,3.5
4007151,20151167,65,B,3
4007151,20151168,69,B,3
4007151,20151169,65,B,3
4007151,20151170,44,D,1
4007151,20151171,86,A,4
4007151,20151172,79,AB,3.5
4007151,20151173,47,D,1
4007151,20151174,43,D,1
4007151,20151175,61,BC,2.5
4007151,20151176,63,BC,2.5
4007151,20151177,53,C,2
4007151,20151178,65,B,3
4007151,20151179,95,A,4
4007151,20151180,63,BC,2.5
4007151,20151181,76,AB,3.5
4007151,20151182,45,D,1
4007151,20151183,55,C,2
4007151,20151184,71,B,3
4007151,20151185,81,A,4
4007151,20151186,94,A,4
4007151,20151187,77,AB,3.5
4007151,20151188,62,BC,2.5
4007151,20151189,70,B,3
4007151,20151190,49,D,1
4007151,20151191,62,BC,2.5
4007151,20151192,97,A,4
4007151,20151193,69,B,3
4007151,20151194,51,C,2
4007151,20151195,55,C,2
4007151,20151196,52,C,2
4007151,20151197,49,D,1
4007151,20151198,53,C,2
4007151,20151199,63,BC,2.5
4007151,20151200,90,A,4
4008152,20151151,55,C,2
4008152,20151152,73,AB,3.5
4008152,20151153,57,C,2
4008152,20151154,56,C,2
4008152,20151155,46,D,1
4008152,20151156,61,BC,2.5
4008152,20151157,89,A,4
4008152,20151158,89,A,4
4008152,20151159,57,C,2
4008152,20151160,49,D,1
4008152,20151161,66,B,3
4008152,20151162,52,C,2
4008152,20151163,73,AB,3.5
4008152,20151164,64,BC,2.5
4008152,20151165,92,A,4
4008152,20151166,53,C,2
4008152,20151167,91,A,4
4008152,20151168,47,D,1
4008152,20151169,59,BC,2.5
4008152,20151170,89,A,4
4008152,20151171,47,D,1
4008152,20151172,56,C,2
4008152,20151173,63,BC,2.5
4008152,20151174,92,A,4
4008152,20151175,99,A,4
4008152,20151176,61,BC,2.5
4008152,20151177,81,A,4
4008152,20151178,48,D,1
4008152,20151179,53,C,2
4008152,20151180,63,BC,2.5
4008152,20151181,50,C,2
4008152,20151182,52,C,2
4008152,20151183,78,AB,3.5
4008152,20151184,100,A,4
4008152,20151185,71,B,3
4008152,20151186,42,D,1
4008152,20151187,95,A,4
4008152,20151188,55,C,2
4008152,20151189,49,D,1
4008152,20151190,89,A,4
4008152,20151191,66,B,3
4008152,20151192,43,D,1
4008152,20151193,49,D,1
4008152,20151194,65,B,3
4008152,20151195,58,BC,2.5
4008152,20151196,90,A,4
4008152,20151197,46,D,1
4008152,20151198,96,A,4
4008152,20151199,42,D,1
4008152,20151200,48,D,1
4009152,20151151,74,AB,3.5
4009152,20151152,85,A,4
4009152,20151153,75,AB,3.5
4009152,20151154,74,AB,3.5
4009152,20151155,79,AB,3.5
4009152,20151156,95,A,4
4009152,20151157,72,AB,3.5
4009152,20151158,52,C,2
4009152,20151159,47,D,1
4009152,20151160,72,AB,3.5
4009152,20151161,66,B,3
4009152,20151162,99,A,4
4009152,20151163,54,C,2
4009152,20151164,94,A,4
4009152,20151165,51,C,2
4009152,20151166,79,AB,3.5
4009152,20151167,54,C,2
4009152,20151168,98,A,4
4009152,20151169,76,AB,3.5
4009152,20151170,73,AB,3.5
4009152,20151171,47,D,1
4009152,20151172,44,D,1
4009152,20151173,54,C,2
4009152,20151174,66,B,3
4009152,20151175,84,A,4
4009152,20151176,94,A,4
4009152,20151177,52,C,2
4009152,20151178,67,B,3
4009152,20151179,90,A,4
4009152,20151180,76,AB,3.5
4009152,20151181,71,B,3
4009152,20151182,63,BC,2.5
4009152,20151183,47,D,1
4009152,20151184,43,D,1
4009152,20151185,82,A,4
4009152,20151186,58,BC,2.5
4009152,20151187,42,D,1
4009152,20151188,48,D,1
4009152,20151189,76,AB,3.5
4009152,20151190,57,C,2
4009152,20151191,45,D,1
4009152,20151192,88,A,4
4009152,20151193,47,D,1
4009152,20151194,74,AB,3.5
4009152,20151195,91,A,4
4009152,20151196,45,D,1
4009152,20151197,90,A,4
4009152,20151198,78,AB,3.5
4009152,20151199,83,A,4
4009152,20151200,96,A,4
4010152,20151151,98,A,4
4010152,20151152,79,AB,3.5
4010152,20151153,89,A,4
4010152,20151154,41,D,1
4010152,20151155,77,AB,3.5
4010152,20151156,43,D,1
4010152,20151157,100,A,4
4010152,20151158,91,A,4
4010152,20151159,67,B,3
4010152,20151160,85,A,4
4010152,20151161,83,A,4
4010152,20151162,48,D,1
4010152,20151163,85,A,4
4010152,20151164,74,AB,3.5
4010152,20151165,95,A,4
4010152,20151166,43,D,1
4010152,20151167,87,A,4
4010152,20151168,49,D,1
4010152,20151169,88,A,4
4010152,20151170,100,A,4
4010152,20151171,84,A,4
4010152,20151172,51,C,2
4010152,20151173,92,A,4
4010152,20151174,80,A,4
4010152,20151175,85,A,4
4010152,20151176,42,D,1
4010152,20151177,81,A,4
4010152,20151178,86,A,4
4010152,20151179,66,B,3
4010152,20151180,83,A,4
4010152,20151181,91,A,4
4010152,20151182,60,BC,2.5
4010152,20151183,60,BC,2.5
4010152,20151184,89,A,4
4010152,20151185,89,A,4
4010152,20151186,42,D,1
4010152,20151187,68,B,3
4010152,20151188,96,A,4
4010152,20151189,87,A,4
4010152,20151190,63,BC,2.5
4010152,20151191,70,B,3
4010152,20151192,58,BC,2.5
4010152,20151193,88,A,4
4010152,20151194,42,D,1
4010152,20151195,94,A,4
4010152,20151196,85,A,4
4010152,20151197,85,A,4
4010152,20151198,41,D,1
4010152,20151199,94,A,4
4010152,20151200,53,C,2
4011152,20151151,93,A,4
4011152,20151152,99,A,4
4011152,20151153,100,A,4
4011152,20151154,95,A,4
4011152,20151155,66,B,3
4011152,20151156,51,C,2
4011152,20151157,63,BC,2.5
4011152,20151158,74,AB,3.5
4011152,20151159,52,C,2
4011152,20151160,74,AB,3.5
4011152,20151161,96,A,4
4011152,20151162,72,AB,3.5
4011152,20151163,61,BC,2.5
4011152,20151164,74,AB,3.5
4011152,20151165,88,A,4
4011152,20151166,52,C,2
4011152,20151167,57,C,2
4011152,20151168,97,A,4
